GU271948.1, human/GU271948.1.fna,linear,10
KP460492.1, human/KP460492.1.fna,linear,10
KC314213.1, human/KC314213.1.fna,linear,10
MW964000.1, human/MW964000.1.fna,linear,10
OP625708.1, human/OP625708.1.fna,linear,10
OU752450.1, human/OU752450.1.fna,linear,10
OQ128127.1, human/OQ128127.1.fna,linear,10
OK530420.1, human/OK530420.1.fna,linear,10
OW795889.1, human/OW795889.1.fna,linear,10
CY175541.1, human/CY175541.1.fna,linear,10
OM048267.1, human/OM048267.1.fna,linear,10
MN085725.1, human/MN085725.1.fna,linear,10
OP929829.1, human/OP929829.1.fna,linear,10
OX968323.1, human/OX968323.1.fna,linear,10
OM312336.1, human/OM312336.1.fna,linear,10
OU601639.1, human/OU601639.1.fna,linear,10
OQ759459.1, human/OQ759459.1.fna,linear,10
MT223995.1, human/MT223995.1.fna,linear,10
OL478943.1, human/OL478943.1.fna,linear,10
KX915790.1, human/KX915790.1.fna,linear,10
OW060731.1, human/OW060731.1.fna,linear,10
GQ507835.1, human/GQ507835.1.fna,linear,10
OR697405.1, human/OR697405.1.fna,linear,10
MN926815.1, human/MN926815.1.fna,linear,10
CY186137.1, human/CY186137.1.fna,linear,10
OQ850571.1, human/OQ850571.1.fna,linear,10
OM119822.1, human/OM119822.1.fna,linear,10
OL987495.1, human/OL987495.1.fna,linear,10
OV912807.1, human/OV912807.1.fna,linear,10
OX662777.1, human/OX662777.1.fna,linear,10
OU555820.1, human/OU555820.1.fna,linear,10
ON085348.1, human/ON085348.1.fna,linear,10
CY236107.1, human/CY236107.1.fna,linear,10
MZ811327.1, human/MZ811327.1.fna,linear,10
KM217648.1, human/KM217648.1.fna,linear,10
KY089291.1, human/KY089291.1.fna,linear,10
OX104419.1, human/OX104419.1.fna,linear,10
OX601883.1, human/OX601883.1.fna,linear,10
AF418396.1, human/AF418396.1.fna,linear,10
OX900988.1, human/OX900988.1.fna,linear,10
ON091762.1, human/ON091762.1.fna,linear,10
EU347510.1, human/EU347510.1.fna,linear,10
OV774116.1, human/OV774116.1.fna,linear,10
OV827050.1, human/OV827050.1.fna,linear,10
OU286607.1, human/OU286607.1.fna,linear,10
MK272451.1, human/MK272451.1.fna,linear,10
OW393717.1, human/OW393717.1.fna,linear,10
OV982458.1, human/OV982458.1.fna,linear,10
OL241688.1, human/OL241688.1.fna,linear,10
AY528042.1, human/AY528042.1.fna,linear,10
OX128843.1, human/OX128843.1.fna,linear,10
AF347587.1, human/AF347587.1.fna,linear,10
OU715646.1, human/OU715646.1.fna,linear,10
MZ350114.1, human/MZ350114.1.fna,linear,10
CY032614.1, human/CY032614.1.fna,linear,10
ON880301.1, human/ON880301.1.fna,linear,10
MZ852997.1, human/MZ852997.1.fna,linear,10
ON663518.1, human/ON663518.1.fna,linear,10
MG776646.1, human/MG776646.1.fna,linear,10
U73364.1, human/U73364.1.fna,linear,10
OP089303.1, human/OP089303.1.fna,linear,10
OW107784.1, human/OW107784.1.fna,linear,10
OP361961.1, human/OP361961.1.fna,linear,10
OR617156.1, human/OR617156.1.fna,linear,10
OY569371.1, human/OY569371.1.fna,linear,10
MN949663.1, human/MN949663.1.fna,linear,10
HQ253414.1, human/HQ253414.1.fna,linear,10
OM657752.1, human/OM657752.1.fna,linear,10
OW852414.1, human/OW852414.1.fna,linear,10
ON802185.1, human/ON802185.1.fna,linear,10
MW904888.1, human/MW904888.1.fna,linear,10
OY585435.1, human/OY585435.1.fna,linear,10
OQ894589.1, human/OQ894589.1.fna,linear,10
OW400631.1, human/OW400631.1.fna,linear,10
GU364247.1, human/GU364247.1.fna,linear,10
MZ965913.1, human/MZ965913.1.fna,linear,10
MH264424.1, human/MH264424.1.fna,linear,10
MK948388.1, human/MK948388.1.fna,linear,10
OP127047.1, human/OP127047.1.fna,linear,10
OV806933.1, human/OV806933.1.fna,linear,10
OX555601.1, human/OX555601.1.fna,linear,10
OW162189.1, human/OW162189.1.fna,linear,10
OQ691101.1, human/OQ691101.1.fna,linear,10
OX221170.1, human/OX221170.1.fna,linear,10
JQ403106.1, human/JQ403106.1.fna,linear,10
OX862226.1, human/OX862226.1.fna,linear,10
OR312128.1, human/OR312128.1.fna,linear,10
EU883827.1, human/EU883827.1.fna,linear,10
KP213076.1, human/KP213076.1.fna,linear,10
OL572665.1, human/OL572665.1.fna,linear,10
KY615407.1, human/KY615407.1.fna,linear,10
OW149084.1, human/OW149084.1.fna,linear,10
OW203284.1, human/OW203284.1.fna,linear,10
ON336538.1, human/ON336538.1.fna,linear,10
OK288469.1, human/OK288469.1.fna,linear,10
OU335029.1, human/OU335029.1.fna,linear,10
MK815323.1, human/MK815323.1.fna,linear,10
CY227689.1, human/CY227689.1.fna,linear,10
OD969460.1, human/OD969460.1.fna,linear,10
FJ591809.1, human/FJ591809.1.fna,linear,10
MZ187798.1, human/MZ187798.1.fna,linear,10
KT370718.1, human/KT370718.1.fna,linear,10
OV205858.1, human/OV205858.1.fna,linear,10
OL389046.1, human/OL389046.1.fna,linear,10
OV677770.1, human/OV677770.1.fna,linear,10
OQ098626.1, human/OQ098626.1.fna,linear,10
OL509714.1, human/OL509714.1.fna,linear,10
MK150557.1, human/MK150557.1.fna,linear,10
OX450119.1, human/OX450119.1.fna,linear,10
OR563226.1, human/OR563226.1.fna,linear,10
OV293001.1, human/OV293001.1.fna,linear,10
ON185840.1, human/ON185840.1.fna,linear,10
ON894533.1, human/ON894533.1.fna,linear,10
OR607295.1, human/OR607295.1.fna,linear,10
OX015185.2, human/OX015185.2.fna,linear,10
OK432245.1, human/OK432245.1.fna,linear,10
EF091087.1, human/EF091087.1.fna,linear,10
OY649858.1, human/OY649858.1.fna,linear,10
MZ307997.1, human/MZ307997.1.fna,linear,10
KU611276.1, human/KU611276.1.fna,linear,10
MF502052.1, human/MF502052.1.fna,linear,10
EU921919.1, human/EU921919.1.fna,linear,10
OM444793.1, human/OM444793.1.fna,linear,10
OU341421.1, human/OU341421.1.fna,linear,10
OL919379.1, human/OL919379.1.fna,linear,10
MW989087.1, human/MW989087.1.fna,linear,10
OL570947.1, human/OL570947.1.fna,linear,10
OU180093.1, human/OU180093.1.fna,linear,10
OM797406.1, human/OM797406.1.fna,linear,10
MN208597.1, human/MN208597.1.fna,linear,10
OU627691.1, human/OU627691.1.fna,linear,10
OR213161.1, human/OR213161.1.fna,linear,10
OM462421.1, human/OM462421.1.fna,linear,10
KP459385.1, human/KP459385.1.fna,linear,10
OV057257.1, human/OV057257.1.fna,linear,10
KF371743.1, human/KF371743.1.fna,linear,10
OW424158.1, human/OW424158.1.fna,linear,10
OV142437.1, human/OV142437.1.fna,linear,10
OY347817.1, human/OY347817.1.fna,linear,10
OX432578.1, human/OX432578.1.fna,linear,10
OX006470.2, human/OX006470.2.fna,linear,10
OU180098.1, human/OU180098.1.fna,linear,10
OU519113.1, human/OU519113.1.fna,linear,10
OU804760.1, human/OU804760.1.fna,linear,10
OU392843.1, human/OU392843.1.fna,linear,10
KC709784.1, human/KC709784.1.fna,linear,10
OQ208086.1, human/OQ208086.1.fna,linear,10
MZ724325.1, human/MZ724325.1.fna,linear,10
OK570705.1, human/OK570705.1.fna,linear,10
OR252175.1, human/OR252175.1.fna,linear,10
OD933779.1, human/OD933779.1.fna,linear,10
OK158329.1, human/OK158329.1.fna,linear,10
OR321501.1, human/OR321501.1.fna,linear,10
OP568869.1, human/OP568869.1.fna,linear,10
MW416252.1, human/MW416252.1.fna,linear,10
OX165747.1, human/OX165747.1.fna,linear,10
MW957993.1, human/MW957993.1.fna,linear,10
OX093426.1, human/OX093426.1.fna,linear,10
OM851827.1, human/OM851827.1.fna,linear,10
OK497892.1, human/OK497892.1.fna,linear,10
OM091017.1, human/OM091017.1.fna,linear,10
OM208089.1, human/OM208089.1.fna,linear,10
OU188429.2, human/OU188429.2.fna,linear,10
HM368250.1, human/HM368250.1.fna,linear,10
OW239655.1, human/OW239655.1.fna,linear,10
ON824438.1, human/ON824438.1.fna,linear,10
OU522594.1, human/OU522594.1.fna,linear,10
MG053139.1, human/MG053139.1.fna,linear,10
OY606976.2, human/OY606976.2.fna,linear,10
LC065020.1, human/LC065020.1.fna,linear,10
EU736498.1, human/EU736498.1.fna,linear,10
MN966262.1, human/MN966262.1.fna,linear,10
OU785949.1, human/OU785949.1.fna,linear,10
KT842586.1, human/KT842586.1.fna,linear,10
OM330395.1, human/OM330395.1.fna,linear,10
OX236575.1, human/OX236575.1.fna,linear,10
OY307313.1, human/OY307313.1.fna,linear,10
OQ516740.1, human/OQ516740.1.fna,linear,10
OM206837.1, human/OM206837.1.fna,linear,10
MF456742.1, human/MF456742.1.fna,linear,10
OM214952.1, human/OM214952.1.fna,linear,10
MT861388.1, human/MT861388.1.fna,linear,10
OV225726.1, human/OV225726.1.fna,linear,10
MZ164170.1, human/MZ164170.1.fna,linear,10
MZ579768.1, human/MZ579768.1.fna,linear,10
MZ319710.1, human/MZ319710.1.fna,linear,10
OP544858.1, human/OP544858.1.fna,linear,10
JQ941886.1, human/JQ941886.1.fna,linear,10
MT163246.1, human/MT163246.1.fna,linear,10
OD978793.1, human/OD978793.1.fna,linear,10
MF594834.1, human/MF594834.1.fna,linear,10
MH585623.1, human/MH585623.1.fna,linear,10
OR458192.1, human/OR458192.1.fna,linear,10
OM081069.1, human/OM081069.1.fna,linear,10
DQ463423.1, human/DQ463423.1.fna,linear,10
MZ377856.1, human/MZ377856.1.fna,linear,10
OW186329.1, human/OW186329.1.fna,linear,10
KY112425.1, human/KY112425.1.fna,linear,10
OM693554.1, human/OM693554.1.fna,linear,10
MW555967.2, human/MW555967.2.fna,linear,10
OM376277.1, human/OM376277.1.fna,linear,10
OM686003.1, human/OM686003.1.fna,linear,10
OR645792.1, human/OR645792.1.fna,linear,10
OU269344.1, human/OU269344.1.fna,linear,10
MH627191.1, human/MH627191.1.fna,linear,10
OK617918.1, human/OK617918.1.fna,linear,10
OU635313.1, human/OU635313.1.fna,linear,10
OW223444.1, human/OW223444.1.fna,linear,10
CY161405.1, human/CY161405.1.fna,linear,10
OQ578439.1, human/OQ578439.1.fna,linear,10
OQ754789.1, human/OQ754789.1.fna,linear,10
ON719664.1, human/ON719664.1.fna,linear,10
OV860531.1, human/OV860531.1.fna,linear,10
OX612989.1, human/OX612989.1.fna,linear,10
OL758868.1, human/OL758868.1.fna,linear,10
AF353763.1, human/AF353763.1.fna,linear,10
OK220833.1, human/OK220833.1.fna,linear,10
MZ506230.1, human/MZ506230.1.fna,linear,10
OW038244.1, human/OW038244.1.fna,linear,10
OY694409.1, human/OY694409.1.fna,linear,10
OV525512.1, human/OV525512.1.fna,linear,10
OK330853.1, human/OK330853.1.fna,linear,10
ON191493.1, human/ON191493.1.fna,linear,10
OY636918.1, human/OY636918.1.fna,linear,10
MH725054.1, human/MH725054.1.fna,linear,10
OL316359.1, human/OL316359.1.fna,linear,10
HW530220.1, human/HW530220.1.fna,linear,10
ON265887.1, human/ON265887.1.fna,linear,10
ON851501.1, human/ON851501.1.fna,linear,10
OU905607.1, human/OU905607.1.fna,linear,10
MZ095239.1, human/MZ095239.1.fna,linear,10
KC124795.1, human/KC124795.1.fna,linear,10
OL466392.1, human/OL466392.1.fna,linear,10
OU300774.1, human/OU300774.1.fna,linear,10
OY750853.1, human/OY750853.1.fna,linear,10
ON275825.1, human/ON275825.1.fna,linear,10
OU820633.1, human/OU820633.1.fna,linear,10
OW832429.1, human/OW832429.1.fna,linear,10
OX995904.1, human/OX995904.1.fna,linear,10
MW807862.1, human/MW807862.1.fna,linear,10
OU698822.1, human/OU698822.1.fna,linear,10
ON568723.1, human/ON568723.1.fna,linear,10
MW349927.1, human/MW349927.1.fna,linear,10
OP086594.1, human/OP086594.1.fna,linear,10
MT589858.1, human/MT589858.1.fna,linear,10
HM115729.1, human/HM115729.1.fna,linear,10
OL644050.1, human/OL644050.1.fna,linear,10
OV912900.1, human/OV912900.1.fna,linear,10
OM510730.1, human/OM510730.1.fna,linear,10
ON001153.1, human/ON001153.1.fna,linear,10
OX429295.1, human/OX429295.1.fna,linear,10
OV337822.1, human/OV337822.1.fna,linear,10
OV604001.1, human/OV604001.1.fna,linear,10
OU778113.1, human/OU778113.1.fna,linear,10
OV797378.1, human/OV797378.1.fna,linear,10
OU084468.1, human/OU084468.1.fna,linear,10
OQ431814.1, human/OQ431814.1.fna,linear,10
OX632162.1, human/OX632162.1.fna,linear,10
OV893310.1, human/OV893310.1.fna,linear,10
MZ710246.1, human/MZ710246.1.fna,linear,10
MK306318.1, human/MK306318.1.fna,linear,10
OD954130.1, human/OD954130.1.fna,linear,10
OX227957.1, human/OX227957.1.fna,linear,10
OX583367.1, human/OX583367.1.fna,linear,10
OY699898.1, human/OY699898.1.fna,linear,10
OP941946.1, human/OP941946.1.fna,linear,10
OW956193.2, human/OW956193.2.fna,linear,10
OY101862.1, human/OY101862.1.fna,linear,10
MN949559.1, human/MN949559.1.fna,linear,10
OW040621.1, human/OW040621.1.fna,linear,10
OX762947.1, human/OX762947.1.fna,linear,10
OW603959.1, human/OW603959.1.fna,linear,10
OQ399853.1, human/OQ399853.1.fna,linear,10
OU141338.1, human/OU141338.1.fna,linear,10
OV202421.1, human/OV202421.1.fna,linear,10
OM762218.1, human/OM762218.1.fna,linear,10
OK617523.1, human/OK617523.1.fna,linear,10
HQ283762.1, human/HQ283762.1.fna,linear,10
OP828429.1, human/OP828429.1.fna,linear,10
ON518575.1, human/ON518575.1.fna,linear,10
LC668754.1, human/LC668754.1.fna,linear,10
KF143402.1, human/KF143402.1.fna,linear,10
ON130876.1, human/ON130876.1.fna,linear,10
OL241388.1, human/OL241388.1.fna,linear,10
KC169055.1, human/KC169055.1.fna,linear,10
OU475064.1, human/OU475064.1.fna,linear,10
DQ121738.1, human/DQ121738.1.fna,linear,10
OM731062.1, human/OM731062.1.fna,linear,10
MZ021226.1, human/MZ021226.1.fna,linear,10
OD941479.1, human/OD941479.1.fna,linear,10
MK605673.1, human/MK605673.1.fna,linear,10
OX173534.1, human/OX173534.1.fna,linear,10
OR466241.1, human/OR466241.1.fna,linear,10
OV798978.1, human/OV798978.1.fna,linear,10
AY032162.1, human/AY032162.1.fna,linear,10
OW324623.1, human/OW324623.1.fna,linear,10
OP754186.1, human/OP754186.1.fna,linear,10
OM986506.1, human/OM986506.1.fna,linear,10
OX919956.1, human/OX919956.1.fna,linear,10
MZ033374.1, human/MZ033374.1.fna,linear,10
OX672763.1, human/OX672763.1.fna,linear,10
OA980186.1, human/OA980186.1.fna,linear,10
KR861133.1, human/KR861133.1.fna,linear,10
MK931749.1, human/MK931749.1.fna,linear,10
OK097516.1, human/OK097516.1.fna,linear,10
MZ012446.1, human/MZ012446.1.fna,linear,10
FM210246.2, human/FM210246.2.fna,linear,10
OV487619.1, human/OV487619.1.fna,linear,10
OL459001.1, human/OL459001.1.fna,linear,10
JF267464.1, human/JF267464.1.fna,linear,10
MH294782.1, human/MH294782.1.fna,linear,10
OQ641954.1, human/OQ641954.1.fna,linear,10
AF032564.1, human/AF032564.1.fna,linear,10
OK476118.1, human/OK476118.1.fna,linear,10
OY114925.1, human/OY114925.1.fna,linear,10
OY276930.1, human/OY276930.1.fna,linear,10
MF037331.1, human/MF037331.1.fna,linear,10
OY143665.1, human/OY143665.1.fna,linear,10
OV545087.1, human/OV545087.1.fna,linear,10
OX160125.1, human/OX160125.1.fna,linear,10
OV192786.1, human/OV192786.1.fna,linear,10
OW177228.1, human/OW177228.1.fna,linear,10
OM766690.1, human/OM766690.1.fna,linear,10
OX571864.1, human/OX571864.1.fna,linear,10
JQ766143.1, human/JQ766143.1.fna,linear,10
OU218226.1, human/OU218226.1.fna,linear,10
MZ915499.1, human/MZ915499.1.fna,linear,10
OQ663735.1, human/OQ663735.1.fna,linear,10
OR561173.1, human/OR561173.1.fna,linear,10
OK650250.1, human/OK650250.1.fna,linear,10
OK466926.1, human/OK466926.1.fna,linear,10
OM325480.1, human/OM325480.1.fna,linear,10
OR317000.1, human/OR317000.1.fna,linear,10
EU166635.1, human/EU166635.1.fna,linear,10
OW395082.1, human/OW395082.1.fna,linear,10
MH706119.1, human/MH706119.1.fna,linear,10
OX196693.1, human/OX196693.1.fna,linear,10
OX071592.1, human/OX071592.1.fna,linear,10
DQ880578.1, human/DQ880578.1.fna,linear,10
OD970310.1, human/OD970310.1.fna,linear,10
OU691185.1, human/OU691185.1.fna,linear,10
OY096976.1, human/OY096976.1.fna,linear,10
OM498211.1, human/OM498211.1.fna,linear,10
AY359979.1, human/AY359979.1.fna,linear,10
OW620372.1, human/OW620372.1.fna,linear,10
ON302149.1, human/ON302149.1.fna,linear,10
OU703776.1, human/OU703776.1.fna,linear,10
KM050679.1, human/KM050679.1.fna,linear,10
MZ390570.1, human/MZ390570.1.fna,linear,10
OW130699.1, human/OW130699.1.fna,linear,10
OU205027.1, human/OU205027.1.fna,linear,10
ON576431.1, human/ON576431.1.fna,linear,10
OW165549.1, human/OW165549.1.fna,linear,10
OV424266.1, human/OV424266.1.fna,linear,10
OY080210.1, human/OY080210.1.fna,linear,10
OV321551.1, human/OV321551.1.fna,linear,10
OV058195.1, human/OV058195.1.fna,linear,10
MT674415.1, human/MT674415.1.fna,linear,10
MZ432531.1, human/MZ432531.1.fna,linear,10
KM370172.1, human/KM370172.1.fna,linear,10
OX774893.1, human/OX774893.1.fna,linear,10
MZ274564.1, human/MZ274564.1.fna,linear,10
OW025271.1, human/OW025271.1.fna,linear,10
OK226075.1, human/OK226075.1.fna,linear,10
OV062125.1, human/OV062125.1.fna,linear,10
OW498168.1, human/OW498168.1.fna,linear,10
OV301430.1, human/OV301430.1.fna,linear,10
OQ728621.1, human/OQ728621.1.fna,linear,10
OX911706.1, human/OX911706.1.fna,linear,10
OK002612.1, human/OK002612.1.fna,linear,10
MW957773.1, human/MW957773.1.fna,linear,10
OY079366.1, human/OY079366.1.fna,linear,10
OW546552.1, human/OW546552.1.fna,linear,10
OK290730.1, human/OK290730.1.fna,linear,10
OM152853.1, human/OM152853.1.fna,linear,10
OM035363.1, human/OM035363.1.fna,linear,10
OQ800815.1, human/OQ800815.1.fna,linear,10
KP637401.1, human/KP637401.1.fna,linear,10
OR214148.1, human/OR214148.1.fna,linear,10
OU039575.1, human/OU039575.1.fna,linear,10
KT864589.1, human/KT864589.1.fna,linear,10
MW720703.1, human/MW720703.1.fna,linear,10
OY465336.1, human/OY465336.1.fna,linear,10
OW998736.2, human/OW998736.2.fna,linear,10
MZ028584.1, human/MZ028584.1.fna,linear,10
OX959277.1, human/OX959277.1.fna,linear,10
JN591410.1, human/JN591410.1.fna,linear,10
OM913949.1, human/OM913949.1.fna,linear,10
OQ113388.1, human/OQ113388.1.fna,linear,10
KT274526.1, human/KT274526.1.fna,linear,10
MZ238933.1, human/MZ238933.1.fna,linear,10
OU109246.1, human/OU109246.1.fna,linear,10
MZ961884.1, human/MZ961884.1.fna,linear,10
OL638425.1, human/OL638425.1.fna,linear,10
KM355698.1, human/KM355698.1.fna,linear,10
MT750064.1, human/MT750064.1.fna,linear,10
OL719678.1, human/OL719678.1.fna,linear,10
AF535477.1, human/AF535477.1.fna,linear,10
OW856337.1, human/OW856337.1.fna,linear,10
OM831216.1, human/OM831216.1.fna,linear,10
OR582199.1, human/OR582199.1.fna,linear,10
OW141483.1, human/OW141483.1.fna,linear,10
OW133072.1, human/OW133072.1.fna,linear,10
ON541447.1, human/ON541447.1.fna,linear,10
OP469114.1, human/OP469114.1.fna,linear,10
OU635405.1, human/OU635405.1.fna,linear,10
OP649000.1, human/OP649000.1.fna,linear,10
ON143450.1, human/ON143450.1.fna,linear,10
MH133306.1, human/MH133306.1.fna,linear,10
OY252596.1, human/OY252596.1.fna,linear,10
OQ638398.1, human/OQ638398.1.fna,linear,10
ON297263.1, human/ON297263.1.fna,linear,10
OP671677.1, human/OP671677.1.fna,linear,10
OU447687.1, human/OU447687.1.fna,linear,10
MW735922.1, human/MW735922.1.fna,linear,10
OK277478.1, human/OK277478.1.fna,linear,10
CY230850.1, human/CY230850.1.fna,linear,10
OR093991.1, human/OR093991.1.fna,linear,10
MK181721.1, human/MK181721.1.fna,linear,10
OV834784.2, human/OV834784.2.fna,linear,10
ON744693.1, human/ON744693.1.fna,linear,10
OX059883.1, human/OX059883.1.fna,linear,10
OW266249.1, human/OW266249.1.fna,linear,10
OX964954.1, human/OX964954.1.fna,linear,10
OU827264.1, human/OU827264.1.fna,linear,10
OV492888.1, human/OV492888.1.fna,linear,10
KY184822.1, human/KY184822.1.fna,linear,10
OK307220.1, human/OK307220.1.fna,linear,10
OW726017.1, human/OW726017.1.fna,linear,10
OU033314.1, human/OU033314.1.fna,linear,10
JF490987.1, human/JF490987.1.fna,linear,10
MG747534.1, human/MG747534.1.fna,linear,10
MK736371.1, human/MK736371.1.fna,linear,10
KM208934.1, human/KM208934.1.fna,linear,10
OP200230.1, human/OP200230.1.fna,linear,10
MN773001.1, human/MN773001.1.fna,linear,10
KC344616.1, human/KC344616.1.fna,linear,10
OP679556.1, human/OP679556.1.fna,linear,10
MF115948.1, human/MF115948.1.fna,linear,10
OV450614.1, human/OV450614.1.fna,linear,10
OM917362.1, human/OM917362.1.fna,linear,10
MN911753.1, human/MN911753.1.fna,linear,10
ON515421.1, human/ON515421.1.fna,linear,10
ON189456.1, human/ON189456.1.fna,linear,10
OW224337.1, human/OW224337.1.fna,linear,10
OX636059.1, human/OX636059.1.fna,linear,10
OK183476.1, human/OK183476.1.fna,linear,10
OM767260.1, human/OM767260.1.fna,linear,10
MZ061255.1, human/MZ061255.1.fna,linear,10
OU514521.1, human/OU514521.1.fna,linear,10
OX733191.1, human/OX733191.1.fna,linear,10
OX516278.1, human/OX516278.1.fna,linear,10
OA978676.1, human/OA978676.1.fna,linear,10
OW907648.1, human/OW907648.1.fna,linear,10
OW228993.1, human/OW228993.1.fna,linear,10
OW379280.1, human/OW379280.1.fna,linear,10
MN978505.1, human/MN978505.1.fna,linear,10
OV097958.1, human/OV097958.1.fna,linear,10
OV688688.1, human/OV688688.1.fna,linear,10
OL759791.1, human/OL759791.1.fna,linear,10
OK004524.1, human/OK004524.1.fna,linear,10
OR217486.1, human/OR217486.1.fna,linear,10
OK220571.1, human/OK220571.1.fna,linear,10
MW767261.1, human/MW767261.1.fna,linear,10
OV614310.1, human/OV614310.1.fna,linear,10
OY266581.1, human/OY266581.1.fna,linear,10
ON952314.1, human/ON952314.1.fna,linear,10
OU329234.1, human/OU329234.1.fna,linear,10
OM120782.1, human/OM120782.1.fna,linear,10
OU917375.1, human/OU917375.1.fna,linear,10
AB864451.1, human/AB864451.1.fna,linear,10
OP977962.1, human/OP977962.1.fna,linear,10
OQ662801.1, human/OQ662801.1.fna,linear,10
ON797374.1, human/ON797374.1.fna,linear,10
OW644377.1, human/OW644377.1.fna,linear,10
OU442201.1, human/OU442201.1.fna,linear,10
OW305176.1, human/OW305176.1.fna,linear,10
CY254483.1, human/CY254483.1.fna,linear,10
OX630128.1, human/OX630128.1.fna,linear,10
OX457321.1, human/OX457321.1.fna,linear,10
OU698050.1, human/OU698050.1.fna,linear,10
MZ717078.1, human/MZ717078.1.fna,linear,10
OW303833.1, human/OW303833.1.fna,linear,10
OP140959.1, human/OP140959.1.fna,linear,10
OX184656.1, human/OX184656.1.fna,linear,10
OW772811.1, human/OW772811.1.fna,linear,10
OX210176.1, human/OX210176.1.fna,linear,10
OX528356.1, human/OX528356.1.fna,linear,10
OK455882.1, human/OK455882.1.fna,linear,10
KT839515.1, human/KT839515.1.fna,linear,10
OU795430.1, human/OU795430.1.fna,linear,10
OR039510.1, human/OR039510.1.fna,linear,10
OU898948.1, human/OU898948.1.fna,linear,10
KY870626.1, human/KY870626.1.fna,linear,10
MZ780724.1, human/MZ780724.1.fna,linear,10
MZ412330.1, human/MZ412330.1.fna,linear,10
ON402774.1, human/ON402774.1.fna,circular,10
JN100663.1, human/JN100663.1.fna,linear,10
OU416026.1, human/OU416026.1.fna,linear,10
OV148452.1, human/OV148452.1.fna,linear,10
OQ372533.1, human/OQ372533.1.fna,linear,10
KT229295.1, human/KT229295.1.fna,linear,10
OU015135.1, human/OU015135.1.fna,linear,10
JN100275.1, human/JN100275.1.fna,linear,10
JF801895.1, human/JF801895.1.fna,linear,10
ON498542.1, human/ON498542.1.fna,linear,10
OD937503.1, human/OD937503.1.fna,linear,10
OX842473.1, human/OX842473.1.fna,linear,10
MW341769.1, human/MW341769.1.fna,linear,10
FJ215854.1, human/FJ215854.1.fna,linear,10
OW497257.1, human/OW497257.1.fna,linear,10
OU923736.1, human/OU923736.1.fna,linear,10
MZ283542.1, human/MZ283542.1.fna,linear,10
ON665409.1, human/ON665409.1.fna,linear,10
OY065770.1, human/OY065770.1.fna,linear,10
OU413818.1, human/OU413818.1.fna,linear,10
OQ752054.1, human/OQ752054.1.fna,linear,10
OP457091.1, human/OP457091.1.fna,linear,10
OV424177.1, human/OV424177.1.fna,linear,10
FJ691618.1, human/FJ691618.1.fna,linear,10
BS002091.1, human/BS002091.1.fna,linear,10
JX863761.1, human/JX863761.1.fna,linear,10
OM134089.1, human/OM134089.1.fna,linear,10
MH557775.1, human/MH557775.1.fna,linear,10
OY493623.1, human/OY493623.1.fna,linear,10
OY143985.1, human/OY143985.1.fna,linear,10
MZ163873.1, human/MZ163873.1.fna,linear,10
MH604879.1, human/MH604879.1.fna,linear,10
OX389201.1, human/OX389201.1.fna,linear,10
OY669450.1, human/OY669450.1.fna,linear,10
OY583629.1, human/OY583629.1.fna,linear,10
OW827174.1, human/OW827174.1.fna,linear,10
ON139241.1, human/ON139241.1.fna,linear,10
MW979341.1, human/MW979341.1.fna,linear,10
OL503431.1, human/OL503431.1.fna,linear,10
OX612348.1, human/OX612348.1.fna,linear,10
OM079905.1, human/OM079905.1.fna,linear,10
OY244109.1, human/OY244109.1.fna,linear,10
OM820673.1, human/OM820673.1.fna,linear,10
OW133423.1, human/OW133423.1.fna,linear,10
OP286521.1, human/OP286521.1.fna,linear,10
OL778056.1, human/OL778056.1.fna,linear,10
MN947950.1, human/MN947950.1.fna,linear,10
OK567085.1, human/OK567085.1.fna,linear,10
KJ162359.1, human/KJ162359.1.fna,linear,10
GQ206579.1, human/GQ206579.1.fna,linear,10
MZ999918.1, human/MZ999918.1.fna,linear,10
OQ971003.1, human/OQ971003.1.fna,linear,10
OR216134.1, human/OR216134.1.fna,linear,10
ON530024.1, human/ON530024.1.fna,linear,10
OP127203.1, human/OP127203.1.fna,linear,10
OQ587312.1, human/OQ587312.1.fna,linear,10
OW773469.1, human/OW773469.1.fna,linear,10
OV686949.1, human/OV686949.1.fna,linear,10
OW695147.1, human/OW695147.1.fna,linear,10
OQ138124.1, human/OQ138124.1.fna,linear,10
OK645324.1, human/OK645324.1.fna,linear,10
KY322460.1, human/KY322460.1.fna,linear,10
MW990375.1, human/MW990375.1.fna,linear,10
OQ226116.1, human/OQ226116.1.fna,linear,10
OX121041.1, human/OX121041.1.fna,linear,10
OV449559.1, human/OV449559.1.fna,linear,10
OU072782.1, human/OU072782.1.fna,linear,10
KY185785.1, human/KY185785.1.fna,linear,10
OY111826.1, human/OY111826.1.fna,linear,10
KC167098.1, human/KC167098.1.fna,linear,10
ON311495.1, human/ON311495.1.fna,linear,10
FR999186.1, human/FR999186.1.fna,linear,10
MW564839.1, human/MW564839.1.fna,linear,10
OW115737.1, human/OW115737.1.fna,linear,10
OY312547.1, human/OY312547.1.fna,linear,10
OP911251.1, human/OP911251.1.fna,linear,10
OP194785.1, human/OP194785.1.fna,linear,10
OM272738.1, human/OM272738.1.fna,linear,10
KY558165.1, human/KY558165.1.fna,linear,10
ON290821.1, human/ON290821.1.fna,linear,10
OU193544.2, human/OU193544.2.fna,linear,10
